,Timestamp,Unnamed: 1,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max
413,2023-08-14,06:00:00,0,3.78,1.44,4.85,1.39,-4.21,2.86,1.94,-2.14,4.22,0.15,-3.83,4.56,49.2,9.3,357.49,2.02,-79.05,83.88,2.21,1.14,5.02,356.63,338.42,373.98,55123,31207,99960
414,2023-08-14,12:00:00,0,3.72,2.73,3.96,2.9,-1.24,3.6,0.66,-2.98,3.2,-1.42,-3.33,2.28,7.86,1.2,357.78,-22.24,-74.03,40.62,3.12,0.77,4.66,339.81,330.99,357.33,61200,27631,121828
415,2023-08-14,18:00:00,0,3.49,3.09,4.1,1.39,-0.29,2.4,-2.73,-3.95,-1.57,-1.0,-2.8,3.07,293.92,264.74,316.61,-15.62,-56.19,52.7,3.12,2.31,4.08,329.56,319.63,342.98,37670,25310,72104
416,2023-08-15,00:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
417,2023-08-15,06:00:00,2,3.66,2.58,4.67,1.12,-2.35,2.74,-3.18,-4.08,-1.03,-0.35,-2.21,3.16,288.9,210.04,334.51,-5.64,-37.52,56.76,3.68,1.94,11.71,306.98,284.34,322.7,24253,14888,32167
418,2023-08-15,12:00:00,2,5.88,4.06,7.23,4.08,-0.71,5.77,-2.15,-5.17,3.83,-2.25,-4.76,1.7,330.44,1.11,356.01,-21.57,-41.53,20.21,3.71,1.42,11.35,293.88,282.86,302.28,17396,11113,43838
419,2023-08-15,18:00:00,2,5.41,3.93,6.78,2.9,1.49,4.08,3.69,1.37,4.85,-2.73,-4.34,-0.88,50.63,23.78,71.28,-31.59,-45.33,-9.52,10.03,2.11,29.41,287.6,281.4,367.2,24967,8780,1285853
420,2023-08-16,00:00:00,0,4.67,1.98,5.61,1.92,-1.09,3.69,0.46,-4.41,4.61,1.16,-2.14,4.46,356.53,4.4,352.89,20.19,-30.67,61.64,4.45,2.38,6.8,279.7,269.3,289.99,13551,10084,30804
421,2023-08-16,06:00:00,0,4.81,3.74,5.51,2.85,0.16,4.17,2.24,-4.19,4.07,0.5,-3.43,4.32,30.7,1.37,357.65,6.56,-45.18,55.84,4.25,1.38,6.86,302.82,278.61,322.68,28770,11849,54825
422,2023-08-16,12:00:00,0,8.34,5.09,9.49,-2.12,-3.7,0.72,2.65,-5.68,6.3,-6.94,-8.19,2.99,167.41,108.45,279.31,-57.18,-73.37,25.74,4.65,2.56,9.29,320.19,302.21,330.65,27205,15304,57539
423,2023-08-16,18:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
424,2023-08-17,00:00:00,2,7.23,4.61,8.44,-2.19,-3.86,3.18,6.4,3.22,7.48,-1.84,-3.92,5.08,105.66,50.46,124.97,-15.08,-30.3,50.31,4.65,2.3,8.51,318.31,300.66,333.59,27372,17644,57904
425,2023-08-17,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
426,2023-08-17,12:00:00,2,6.69,4.99,9.18,-2.34,-5.87,1.25,5.09,0.36,6.37,-1.34,-5.91,8.61,115.58,19.43,150.8,-11.58,-60.37,80.14,5.97,2.57,16.08,330.08,310.23,343.97,30451,15728,64841
427,2023-08-17,18:00:00,0,8.96,5.65,11.0,0.51,-3.32,5.84,-4.07,-9.06,5.8,6.41,-6.77,10.53,283.08,76.68,324.33,50.29,-57.49,80.76,9.15,5.52,40.04,328.02,315.22,340.89,51261,20761,91059
428,2023-08-18,00:00:00,0,12.3,5.25,14.2,7.81,-0.03,10.12,-7.3,-10.82,0.28,0.23,-8.87,10.75,319.0,1.93,357.21,1.31,-68.73,49.8,4.99,3.01,10.85,415.1,315.79,458.7,217994,53810,391393
429,2023-08-18,06:00:00,0,10.12,8.99,13.77,6.44,-2.92,12.11,-4.81,-9.8,1.49,1.9,-11.31,10.16,324.42,2.41,358.09,11.45,-70.53,80.26,3.13,1.33,5.42,470.71,372.48,517.95,280327,79577,419033
430,2023-08-18,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
431,2023-08-18,18:00:00,2,6.03,2.98,6.82,3.12,-0.22,5.08,-4.37,-5.96,-0.25,0.02,-5.41,4.28,308.65,264.84,351.27,0.23,-75.54,45.38,2.23,1.14,9.4,479.33,440.35,522.3,229775,95621,478698
432,2023-08-19,00:00:00,1,3.1,1.87,3.68,2.31,-2.84,3.02,-1.84,-2.72,0.38,0.68,-1.3,2.49,313.13,163.28,344.36,11.95,-28.38,65.52,7.4,4.52,9.63,495.9,462.4,520.8,271050,110869,487741
433,2023-08-19,06:00:00,1,3.17,2.77,3.91,2.06,-1.35,3.42,-1.72,-3.19,1.42,0.65,-2.32,2.88,323.96,1.3,357.61,11.51,-52.54,62.06,4.77,3.82,8.03,457.4,432.0,485.9,165863,119341,385824
434,2023-08-19,12:00:00,1,6.33,3.99,8.12,0.72,-5.15,4.9,-4.08,-7.49,2.38,3.24,0.16,5.6,281.58,8.77,348.38,36.91,1.92,67.39,7.91,4.27,9.9,466.4,430.9,507.1,139402,66507,203294
435,2023-08-19,18:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
436,2023-08-20,00:00:00,2,8.1,3.61,9.56,1.67,-7.52,7.84,-2.9,-8.39,5.59,2.87,-5.22,6.82,279.52,4.35,353.92,20.23,-58.18,56.56,2.13,0.17,7.6,501.8,483.6,578.85,120047,10007,397055
437,2023-08-20,06:00:00,0,7.22,5.83,9.4,4.29,-1.03,6.82,-3.3,-6.33,5.81,4.6,-1.22,8.03,324.02,3.54,358.14,37.84,-8.98,74.08,1.39,0.73,3.27,604.49,542.21,675.41,251003,129203,410450
438,2023-08-20,12:00:00,0,7.21,5.76,8.11,5.73,1.89,7.79,-2.73,-5.98,5.36,2.18,-2.03,5.12,341.62,1.02,357.99,17.02,-17.19,47.81,1.31,0.83,2.69,591.16,550.07,649.26,259613,84304,534117
439,2023-08-20,18:00:00,0,6.67,4.34,8.5,3.98,0.48,6.5,-4.85,-8.04,3.24,1.12,-5.15,4.29,313.86,5.4,353.46,9.4,-52.15,38.36,1.52,0.71,3.66,633.15,579.58,675.18,292053,106709,507596
440,2023-08-21,00:00:00,0,6.36,5.35,6.82,5.06,1.69,6.36,-3.34,-6.12,1.77,0.22,-3.32,4.12,327.63,5.61,356.95,2.06,-37.41,39.98,1.21,0.54,2.57,608.84,568.25,655.41,313157,78391,598167
441,2023-08-21,06:00:00,0,5.29,2.43,6.57,3.14,-5.16,5.37,-1.87,-5.91,5.75,-0.43,-4.51,2.94,346.26,2.3,356.18,-4.2,-61.3,43.01,1.44,0.86,1.95,614.33,564.98,676.44,384057,139765,608628
442,2023-08-21,12:00:00,0,4.04,3.64,4.66,3.05,-0.88,4.06,-2.48,-4.24,1.55,0.57,-2.63,2.43,322.51,4.49,355.03,8.09,-41.88,35.87,1.16,0.5,2.68,584.45,537.97,628.81,238604,117990,399165
443,2023-08-21,18:00:00,0,3.96,3.61,4.38,3.37,1.13,3.96,-1.65,-3.92,0.38,0.86,-1.55,2.93,333.42,2.22,357.4,12.47,-23.9,47.14,1.24,0.47,3.26,539.66,511.36,586.18,192787,100970,360668
444,2023-08-22,00:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
445,2023-08-22,06:00:00,2,2.95,1.89,4.77,2.11,-4.29,3.49,-0.49,-2.85,1.65,-0.69,-3.0,1.37,337.17,0.69,357.87,-13.65,-57.44,25.21,5.39,0.9,9.37,492.2,458.4,511.95,177754,70703,411078
446,2023-08-22,12:00:00,1,3.24,2.7,3.52,2.69,-2.05,3.41,-0.2,-3.03,1.77,0.56,-1.11,2.08,341.39,0.84,358.38,10.42,-21.68,38.58,5.54,3.22,7.77,456.9,424.0,476.3,198483,47473,291930
447,2023-08-22,18:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
448,2023-08-23,00:00:00,2,3.74,2.32,4.44,-1.12,-3.37,3.28,-2.63,-4.0,0.2,1.54,-1.76,3.22,253.83,35.25,348.83,25.38,-30.47,67.73,5.12,2.01,7.66,429.2,400.27,462.1,72951,47741,285058
449,2023-08-23,06:00:00,1,4.33,3.17,4.79,-0.92,-3.76,2.19,-2.76,-4.33,2.33,2.66,-0.86,4.34,252.99,3.79,339.27,40.53,-11.35,76.78,4.57,3.02,7.44,426.4,415.2,459.7,60392,42967,230815
450,2023-08-23,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
451,2023-08-23,18:00:00,2,5.93,4.47,6.49,0.4,-2.36,4.12,-5.17,-6.18,2.33,2.28,-1.44,4.32,278.67,2.32,349.99,23.02,-15.14,46.76,3.45,1.7,5.65,413.6,394.4,430.7,67344,41734,352342
452,2023-08-24,00:00:00,1,5.96,5.37,6.77,0.48,-1.26,2.55,-5.37,-6.49,-3.29,1.92,-2.83,4.99,275.65,254.8,298.75,18.87,-29.89,54.39,3.04,2.31,5.82,406.6,398.0,429.7,71534,49904,376498
453,2023-08-24,06:00:00,1,6.01,5.03,7.33,4.3,1.2,5.81,-2.35,-5.3,3.01,2.59,-1.86,5.21,335.31,4.38,356.16,24.29,-20.71,59.06,2.63,0.69,5.74,409.6,395.8,434.6,82937,46889,357531
454,2023-08-24,12:00:00,1,7.77,2.44,8.92,2.58,-2.43,6.06,-4.79,-7.75,4.48,-1.34,-7.17,7.5,300.77,22.24,347.64,-10.29,-74.64,62.62,6.13,3.51,12.75,416.7,395.2,477.2,78113,46595,341488
455,2023-08-24,18:00:00,1,4.68,3.48,5.61,-3.48,-5.13,1.53,1.98,-0.28,4.58,-0.4,-4.89,2.81,143.85,39.15,184.26,-5.26,-76.24,35.41,8.86,5.92,11.28,479.2,456.0,500.5,281425,215160,371599
456,2023-08-25,00:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
457,2023-08-25,06:00:00,2,3.06,1.65,4.18,0.67,-2.7,3.04,2.54,-3.48,3.56,0.11,-2.23,3.01,71.75,5.56,344.4,2.06,-45.88,63.82,1.06,0.42,3.42,404.46,354.95,548.9,61854,25376,467727
458,2023-08-25,12:00:00,0,3.72,3.04,4.67,-0.52,-2.4,2.08,3.25,0.67,4.43,-1.34,-3.62,1.3,95.72,28.11,139.05,-21.22,-69.31,20.42,1.27,0.3,2.41,378.39,354.4,404.09,36196,17993,83467
459,2023-08-25,18:00:00,0,5.05,4.43,6.06,-0.94,-3.02,1.98,4.68,2.64,5.6,0.05,-3.71,3.05,102.05,63.61,128.42,0.54,-49.93,31.75,1.56,0.67,3.81,372.18,354.99,389.5,27766,12714,73545
460,2023-08-26,00:00:00,0,7.63,5.96,8.03,-2.23,-4.46,-0.59,6.83,2.18,7.59,-0.71,-6.46,2.41,110.61,94.35,137.19,-5.55,-62.45,19.12,1.45,0.64,3.25,380.96,361.75,411.23,42297,21792,137099
461,2023-08-26,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
462,2023-08-26,12:00:00,2,6.69,5.47,7.43,-5.81,-6.61,-1.03,-1.63,-4.17,4.42,-2.11,-5.75,0.57,188.51,94.59,219.56,-18.33,-60.03,5.11,2.18,0.51,6.84,406.0,386.66,430.0,125980,88670,218222
463,2023-08-26,18:00:00,1,6.82,5.71,8.42,-5.18,-7.09,-0.06,1.31,-5.57,6.11,-0.8,-7.03,4.28,169.02,113.76,263.28,-6.87,-86.27,38.71,6.11,4.55,8.16,403.0,384.2,417.0,80101,56891,120190
464,2023-08-27,00:00:00,1,5.44,3.32,6.75,-1.28,-4.74,0.59,3.25,-6.09,5.89,-3.41,-6.09,0.57,117.88,77.09,261.73,-41.05,-80.6,5.42,3.5,1.29,6.28,393.6,372.8,426.2,67682,39232,232396
465,2023-08-27,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
466,2023-08-27,12:00:00,2,6.1,5.74,6.58,-1.41,-5.19,1.88,5.05,-1.71,6.41,-1.92,-5.02,2.61,107.97,66.46,198.97,-18.65,-53.82,25.17,1.49,0.25,5.55,409.4,334.08,474.3,39249,7610,347273
467,2023-08-27,18:00:00,1,6.2,5.69,6.55,1.03,-2.44,2.64,5.68,3.19,6.38,-1.19,-5.05,2.53,82.67,62.77,125.72,-11.32,-50.87,24.12,1.54,0.14,5.26,354.3,329.9,467.2,7259,5000,207746
468,2023-08-28,00:00:00,1,5.44,4.11,5.77,0.36,-0.85,2.02,3.84,1.28,5.45,-3.45,-5.45,3.67,85.13,67.14,116.93,-41.08,-75.26,45.58,2.85,0.91,4.42,337.7,324.8,348.9,9487,5000,19777
469,2023-08-28,06:00:00,1,5.25,4.56,5.63,0.21,-2.89,2.01,3.67,1.59,4.86,-3.6,-4.72,-1.28,87.75,64.99,132.1,-44.55,-68.76,-14.19,5.69,3.6,7.39,325.6,308.4,332.5,17838,11517,23065
470,2023-08-28,12:00:00,1,5.42,3.01,7.07,1.96,-4.85,3.55,3.8,-5.77,5.0,-2.9,-5.37,1.17,69.85,38.02,230.08,-30.19,-63.36,10.78,6.32,3.71,11.9,325.3,318.8,340.0,26110,19827,35599
471,2023-08-28,18:00:00,1,7.49,5.55,8.1,1.03,-2.25,3.11,-5.34,-7.02,-3.19,4.51,0.3,6.99,280.24,245.88,305.75,37.9,3.09,63.22,3.1,1.23,5.84,327.7,314.2,346.8,18061,12442,26170
472,2023-08-29,00:00:00,1,7.31,5.98,8.2,1.92,-4.41,4.79,-3.93,-5.77,-0.3,5.6,1.61,6.58,287.49,13.37,341.41,49.66,14.81,61.66,2.96,1.18,7.46,340.3,321.6,368.5,17910,7602,45644
473,2023-08-29,06:00:00,1,6.59,4.25,7.88,2.65,-2.77,5.55,-3.22,-5.58,1.44,-0.94,-6.49,6.19,305.95,11.66,355.2,-9.18,-86.49,54.35,3.49,2.02,5.25,347.0,320.3,374.5,67416,14256,197469
474,2023-08-29,12:00:00,1,5.87,5.03,6.63,4.75,1.23,6.14,-2.12,-5.27,1.59,1.16,-4.95,4.34,335.36,1.24,358.75,11.5,-57.92,41.39,2.51,1.26,4.02,340.6,310.0,391.9,72993,14445,273825
475,2023-08-29,18:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
476,2023-08-30,00:00:00,2,5.32,3.15,6.03,4.8,-0.49,5.51,0.22,-2.65,4.03,-0.24,-4.01,2.99,9.19,0.22,359.25,-2.37,-61.84,30.23,1.5,0.97,2.99,335.87,296.2,410.8,43701,15667,119859
477,2023-08-30,06:00:00,0,4.99,3.78,5.95,1.86,-1.13,4.09,2.11,-0.35,4.55,-4.06,-5.19,1.05,56.08,3.25,357.15,-54.84,-75.54,13.49,2.31,1.3,3.21,328.79,319.99,341.76,42758,23987,108879
478,2023-08-30,12:00:00,0,6.09,4.74,6.95,2.83,-1.48,5.36,-3.72,-5.81,-0.93,0.71,-5.74,4.91,304.38,223.05,334.22,6.1,-77.43,54.18,2.87,1.59,5.04,322.63,306.74,336.38,54759,29503,112335
479,2023-08-30,18:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
480,2023-08-31,00:00:00,2,6.67,4.65,8.29,3.57,-1.66,7.85,-0.87,-6.04,6.45,-2.05,-5.75,6.34,345.84,1.66,357.75,-16.91,-60.79,71.17,3.12,1.56,6.05,309.5,291.0,337.42,33370,12777,91751
481,2023-08-31,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
482,2023-08-31,12:00:00,2,8.01,4.95,12.39,2.78,-6.19,7.31,-3.18,-8.0,12.08,3.09,-5.84,7.66,323.62,1.13,358.57,24.25,-31.39,56.37,4.36,1.86,10.75,325.7,302.46,427.4,64828,28442,159843
483,2023-08-31,18:00:00,1,10.85,9.75,12.07,0.31,-8.53,6.96,10.08,5.55,11.8,1.27,-4.88,7.77,86.62,43.91,136.91,6.54,-28.6,49.27,4.99,1.82,10.69,410.5,370.5,435.8,90832,61402,187458
484,2023-09-01,00:00:00,1,9.28,7.45,10.58,-1.66,-6.45,9.01,6.35,1.91,10.07,-4.25,-7.7,2.36,97.95,16.79,149.62,-28.32,-59.64,14.03,3.58,1.64,10.15,400.1,377.7,469.3,77496,58516,232123
485,2023-09-01,06:00:00,1,8.94,6.92,9.96,-3.24,-7.56,5.06,6.4,-3.01,8.63,-4.03,-8.43,7.17,118.07,23.05,293.71,-26.69,-74.33,52.65,6.62,3.46,11.13,400.1,370.9,445.9,95609,66547,206378
486,2023-09-01,12:00:00,1,8.49,6.8,11.05,-5.88,-9.57,0.16,3.94,-1.9,8.08,0.66,-9.38,6.92,143.62,82.25,191.99,4.3,-76.9,52.12,6.27,4.32,11.95,414.0,397.6,435.3,76502,58053,147351
487,2023-09-01,18:00:00,1,6.99,4.07,9.6,-5.9,-8.18,-1.45,1.77,-2.75,5.3,1.69,-5.99,5.69,164.25,125.37,232.14,14.81,-64.75,59.84,2.28,0.1,10.71,518.5,453.2,558.6,93704,5553,459249
488,2023-09-02,00:00:00,1,6.4,5.16,9.08,-3.78,-7.15,3.3,0.68,-7.03,6.47,-3.72,-8.61,2.77,174.05,89.54,337.89,-35.38,-79.15,22.95,1.09,0.1,2.94,535.3,408.2,558.8,57469,5000,119776
489,2023-09-02,06:00:00,1,7.35,5.37,8.36,0.67,-6.41,4.69,-2.24,-6.3,5.04,-5.77,-8.07,1.04,269.21,8.94,351.44,-55.22,-84.8,9.95,0.71,0.1,3.16,497.9,405.1,567.0,21383,5000,440703
490,2023-09-02,12:00:00,1,6.14,5.06,7.28,-1.54,-6.33,4.75,2.97,-2.48,6.2,-3.52,-6.99,3.55,115.75,23.55,275.23,-33.87,-84.16,35.42,2.38,0.1,13.62,552.2,521.6,572.6,58290,5000,469636
491,2023-09-02,18:00:00,1,7.55,5.24,9.4,-1.42,-6.34,2.51,-5.17,-9.32,5.82,-3.84,-7.35,2.96,234.31,97.85,289.13,-33.17,-77.13,22.71,12.95,0.16,26.47,542.6,524.9,565.6,149423,5000,456938
492,2023-09-03,00:00:00,1,6.55,3.89,8.44,-1.45,-3.69,0.47,-5.38,-8.43,1.7,1.57,-7.16,4.63,249.47,85.1,276.75,14.76,-85.94,40.79,23.19,8.94,30.66,512.0,490.3,538.1,17086,6158,84030
493,2023-09-03,06:00:00,1,7.09,2.56,8.16,1.88,-1.62,4.8,-6.36,-7.8,-2.17,-1.9,-4.17,1.81,285.52,243.07,316.94,-15.3,-45.86,23.64,9.01,6.13,25.84,487.4,464.1,498.7,55278,12471,155032
494,2023-09-03,12:00:00,1,5.36,3.02,7.65,-4.06,-6.48,2.61,-2.63,-5.34,2.93,-2.25,-3.89,1.14,212.82,137.24,298.09,-22.56,-44.55,21.98,9.1,7.14,12.21,463.2,448.2,474.5,63569,11342,125140
495,2023-09-03,18:00:00,1,5.98,3.77,6.87,-4.97,-6.78,2.63,-0.98,-5.86,2.51,-0.56,-3.57,2.8,221.25,152.98,300.84,-5.53,-35.21,28.53,8.09,6.42,9.83,456.0,433.7,463.8,72590,42565,137778
496,2023-09-04,00:00:00,1,4.72,3.31,6.11,-2.67,-5.06,1.17,-3.6,-5.82,-1.38,-0.29,-2.41,2.19,233.48,196.35,283.12,-3.54,-29.87,30.52,5.57,2.88,8.18,416.7,403.9,462.2,96819,29469,158932
497,2023-09-04,06:00:00,1,4.26,2.97,5.09,-2.47,-4.13,0.14,-2.95,-4.76,-0.36,0.54,-1.48,2.41,229.75,187.1,271.91,7.81,-29.75,32.71,6.43,4.25,7.63,422.0,397.3,441.2,93941,18106,169004
498,2023-09-04,12:00:00,1,4.83,4.18,5.55,-2.85,-4.65,0.04,-3.13,-5.3,0.41,0.06,-3.53,3.46,228.81,174.32,270.58,0.63,-47.81,45.61,4.8,2.46,7.03,400.2,389.9,426.7,39155,14336,155337
499,2023-09-04,18:00:00,1,4.46,4.13,4.95,-2.8,-4.26,0.72,-2.22,-4.58,0.77,1.83,0.58,3.54,224.18,168.52,280.09,24.51,7.65,51.44,3.74,1.48,6.68,390.1,363.9,418.8,42374,5000,80564
500,2023-09-05,00:00:00,1,4.99,4.27,5.78,0.25,-3.6,1.85,-4.87,-5.74,-2.37,0.68,-1.14,1.78,271.71,211.31,290.72,7.1,-14.26,23.59,3.39,0.44,5.51,392.0,377.5,433.1,51242,16438,387965
501,2023-09-05,06:00:00,1,5.47,4.42,6.25,-2.18,-4.58,-0.19,-4.17,-5.5,-0.7,1.37,-4.7,5.03,238.79,189.71,267.82,15.9,-59.76,58.91,3.05,0.26,5.67,390.4,331.8,404.6,49228,5000,78977
502,2023-09-05,12:00:00,1,6.17,4.21,9.88,-1.88,-6.82,5.46,-2.64,-9.02,9.38,0.01,-8.55,8.55,216.8,31.7,270.82,0.1,-77.35,78.87,7.5,1.22,14.13,411.7,379.5,451.8,94231,36994,172522
503,2023-09-05,18:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
504,2023-09-06,00:00:00,2,3.72,1.26,4.76,0.14,-3.84,3.55,-0.16,-3.21,2.27,0.72,-2.28,3.08,26.59,73.61,355.01,14.19,-34.44,71.97,5.42,2.28,11.39,429.5,373.88,448.7,103356,35407,231886
505,2023-09-06,06:00:00,2,4.98,3.65,5.51,-3.62,-4.78,1.47,1.51,-4.05,4.96,-1.09,-5.16,4.1,162.17,72.32,257.73,-12.71,-75.24,60.8,3.04,1.1,6.32,383.97,363.06,404.99,51857,30292,100258
506,2023-09-06,12:00:00,2,5.03,0.93,6.86,0.24,-2.83,3.77,-1.37,-6.52,4.25,0.98,-5.63,4.25,280.83,7.77,355.18,17.77,-77.94,73.43,7.54,3.85,12.87,413.3,393.3,450.5,67538,29653,196367
507,2023-09-06,18:00:00,2,5.56,2.29,5.84,0.7,-2.62,3.63,-4.77,-5.68,-0.88,1.57,-4.27,3.37,280.64,220.09,326.9,16.76,-74.64,38.26,4.71,2.25,7.2,427.3,397.84,444.2,141937,47932,279416
508,2023-09-07,00:00:00,2,3.97,1.82,4.82,1.12,-2.17,3.83,-2.86,-3.94,2.86,1.21,-4.1,3.48,297.83,15.01,348.91,18.72,-69.76,64.57,4.43,3.15,6.36,384.2,355.31,436.6,50401,29507,317168
509,2023-09-07,06:00:00,2,4.43,3.76,4.89,1.69,-1.34,3.82,-2.96,-4.52,1.75,-0.11,-3.51,4.1,303.07,14.92,353.93,-1.64,-49.36,64.08,3.94,2.74,5.45,370.32,355.84,386.1,49300,27888,84639
510,2023-09-07,12:00:00,2,4.41,2.39,5.17,2.58,-0.93,3.98,-2.85,-4.25,2.18,-1.37,-3.23,2.49,316.03,2.86,356.17,-19.56,-56.96,34.1,4.27,2.12,11.33,347.03,321.3,373.8,38493,8902,194068
511,2023-09-07,18:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
512,2023-09-08,00:00:00,2,3.97,2.83,4.55,3.49,-2.16,4.05,0.26,-1.75,2.49,0.45,-3.03,3.98,4.31,0.69,359.03,6.67,-57.51,69.59,3.51,0.61,4.25,352.89,339.4,407.0,60468,7145,104639
513,2023-09-08,06:00:00,2,4.21,3.51,4.81,2.91,-1.3,4.17,-2.0,-3.34,3.54,1.68,-2.97,3.86,330.58,3.15,356.25,23.32,-52.51,61.57,3.41,0.7,4.7,343.91,315.8,398.2,50668,6797,95344
514,2023-09-08,12:00:00,2,5.76,2.7,7.3,2.19,-2.25,5.14,-1.13,-4.3,5.42,1.34,-5.59,6.62,346.26,4.44,355.91,16.79,-70.46,76.35,5.24,2.16,9.23,362.47,343.41,384.18,50164,19011,134504
